,Unnamed: 0,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsReligiousHate,LEMM,Unnamed: 0.1
1827,1827,False,False,0.0,False,False,False,False,False,False,False,"As constantly Mr. Molyneux , excellent video .",
1828,1828,True,True,0.0,False,False,False,False,False,False,False,"end advertising swisher sweet lol , ur racist point blank .",
1829,1829,True,False,0.0,False,False,True,True,False,False,False,This man intelligence average black man ' comprehend . Its like dog trying figure man gain house .,
1830,1830,False,False,0.0,False,False,False,False,False,False,False,"I loved Trayvon Martin video I love one . I like could deliver cable news , maybe people would get truth .",
1831,1831,False,False,0.0,False,False,False,False,False,False,False,"robbery television leaf one question answer ... He put 'something ' clerk counter entered store ... MONEY .... ? ? ? view carefully ... He 'something ' hand entered , plus pluck something pocket , money ? ? ? ... put counter ... These surveillance audio ability .... conversation clerk window good I ' saying .... ﻿ video posted longer depth .... clerk exchange window ... ' know said , ' know .... money sufficient item ... etc ...",
1832,1832,False,False,0.0,False,False,False,False,False,False,False,"I hope next video entitled `` The Truth Ferguson police department Ferguson riot '' . Thanks usual timber research two issue match gasoline . Riot control otherwise peaceful protestors , homeowner refusing belong inside member press clear symptom something normal small town police . Sanford police similar protest incuding plunder baulk escalation .",
1833,1833,False,False,0.0,False,False,False,False,False,False,False,"Here ' another fine Ferguson officer . Man , really got cream crop townsfolk ! LOL http : //thefreethoughtproject.com/ferguson-cop-choked-hog-tied-12-year-old-accused-assault/",
1834,1834,False,False,0.0,False,False,False,False,False,False,False,fate another neglected child would interesting bang family background ... always keep mind child emulate social behaviour ...,
1835,1835,False,False,0.0,False,False,False,False,False,False,False,practiced commentary . Perceptive fair .,
1836,1836,False,False,0.0,False,False,False,False,False,False,False,Whether ' right wrong Michael Brown case nothing `` leave wing '' policy . Please stop conflating issue .,
1837,1837,False,False,0.0,False,False,False,False,False,False,False,He pluck Store Being Big Man . If Play Fire Will Get Burnt . ? The Police Did His Job .,
1838,1838,True,False,0.0,False,False,True,True,False,False,False,Link poor little tryvon martin little mr brown ? Yeah thug ' tired nonplus white person ground got shot effords ... terminate story,
1839,1839,False,False,0.0,False,False,False,False,False,False,False,"Fascinating hear actual fact , especially compared flex nonsense coming main medium outlet .",
1840,1840,True,True,0.0,True,False,True,True,False,False,False,Michale brown got asking dark protestors racist white ' happening,
1841,1841,True,True,0.0,True,True,False,False,False,False,False,"As ovalbumin guy , really concerned plight black community ( I doubt ) spend time hanging around black guy community see world reacts react world . And time either . Secondly , think anyone even hoped drug agitate feeling gunshot first fleeing gunslinger , kind fantasy live . You must think black motherfucker anything survival mechanism world would . Police officer right thing hold u comfort life want believe cop story . Here another story cop fetch start cop harassment type antic ( cop ) . nipper give 18 twelvemonth old fat fuck think whip everybody ' as sas . He score kid door , dumb as kid instead passing begin officer fired paid dollar injury , push door back . Officer grab neck scuffle incurs . Kid fire slug grill . smuggled guy hit pretty hard ( see boxing ) cop view crimson . Opens fire . Kid run . 15 foot far as get body reminds fat as sprinter maybe shot starting set , want negotiate . Cop executes . Is lawful ..... , maybe , story cook sense .",
1842,1842,False,False,0.0,False,False,False,False,False,False,False,"I think chief problem Molyneux groovy ideal solid , worthwhile goal hope share society , ' look embrace ethical grey-ness human being . He frustrates `` nothing '' approach morality , I ' believe worth listening political strategist ( requires recognizing conditional-nature human psychology constructing systemic guide help incentivize prescribed culture ) . sound philosophy , crappy political theory .",
1843,1843,False,False,0.0,False,False,False,False,False,False,False,"So sad , looked like nice young human",
1844,1844,True,False,0.0,False,False,True,True,False,False,False,"I believe photo aristocratic giant accomplice giving gang sign , ? Even Brown raise hand surrender , mayhap recognize ' blown , could get trouble , Officer Wilson ' adrenaline melt high reacted . Officers ' hesitate ' lose life . Lord know ' thing thug go college ? Look angelic professional athlete keep getting arrested . What crap ' fed . I ' disgusted .",
1845,1845,False,False,0.0,False,False,False,False,False,False,False,I ' tell racist cop dumb guy messing cop . 1 hate stool Michael brown seem like holy man make right kill . It ' confusing .,
1846,1846,False,False,0.0,False,False,False,False,False,False,False,Thank +Stefan Molyneux sharing logical noetic evaluation occurrence incident .,
1847,1847,False,False,0.0,False,False,False,False,False,False,False,Apparently Stefan never understand What ' Matter With Kansas,
1848,1848,False,False,0.0,False,False,False,False,False,False,False,This jerk made b .. story skittle Arizona ice tea component lean . Which actual promethazine pharmaceutical drug easy let street level . This guy quake antebellum period dreamer negro live beneath need realize really practically better . Statistics would say gabardine good evenhandedly white committ violent crime anyone . So pls come white savior b ..,
1849,1849,False,False,0.0,False,False,False,False,False,False,False,"Thank Stefan , well pose",
1850,1850,True,True,0.0,False,True,False,False,False,False,False,"How da Fuck gay as bald white frenchy nigga gon na set hisself dang judge wholly criminal conspiracy . Micheal brown MOTHAFUCKIN men IN THE AIR SON ! If u smart u know nigga hand mothafuckin air ' sign SHOWIN HE cost INNOCENT OF THA CRIME ! Sorry cussin , make internationally recognized indication INNOCENCE ON THE divide OF THE PERPETRATOR ! What ' nigga medium plain old fashioned example MURDER IN THE foremost DEGREE part Mr . Officer Darren Wilson , takin life nigga , COLLEGE STUDENT ! Niggas kent state protestin , get hindquarters blastoff , historic event .... Michael brown scene dead street takin separate ferguson protest , ' medium mothafuckas try explain away",
1851,1851,False,False,0.0,False,False,False,False,False,False,False,Why interview constitution worker ? ? ? Who grab tape saying u shot hand,
1852,1852,False,False,0.0,False,False,False,False,False,False,False,Who live pay store owner cigar Big Gigantic Mike stole ?,
1853,1853,False,False,0.0,False,False,False,False,False,False,False,Ireland quintuplet England Riots 1995 ( HQ ),
1854,1854,False,False,0.0,False,False,False,False,False,False,False,THANK YOU ! right .black people going vote 100 % democrat year.thats race baiting .democrats rallying infrastructure.smh,
1855,1855,False,False,0.0,False,False,False,False,False,False,False,Wow common sense 20014 How refreshing ..... cracking job Stefan Molyneux,
1856,1856,False,False,0.0,False,False,False,False,False,False,False,focus curl benumb ? MJ campaign . It happens much like non criminal type malefactor type also smoke pot . Pot absolutely nothing . The fact walking driving important . bring pot relative intel ? yes criminal tendency smoke pot . criminal also tend smoke cigarette drink .,
1857,1857,False,False,0.0,False,False,False,False,False,False,False,That best opinion yet . I definitely would used deadly strength someone charging outrage prior . I carry gun everywhere I go cause world getting crazy . Thanks I ' sharing everyone I jazz .,
1858,1858,False,False,0.0,False,False,False,False,False,False,False,"I wonder would twist Slavery ..... The Truth 400 year slavery , one sided , I bet FOX NEWS pay disc",
1859,1859,False,False,0.0,False,False,False,False,False,False,False,wtf,
1860,1860,False,False,0.0,False,False,False,False,False,False,False,comment nothing topic video ... someone please fructify Stefan ' rapping actual beat . It would epic .,
1861,1861,True,True,0.0,True,False,False,False,False,False,False,This far immoral ' even call propaganda ! BS !,
1862,1862,True,True,0.0,True,False,False,False,False,False,False,It look like grand. Brown `` suicide '' cop thing .,
1863,1863,False,False,0.0,False,False,False,False,False,False,False,518 urban youth address truth presented video .,
1864,1864,False,False,0.0,False,False,False,False,False,False,False,This yet another reason police need wear A/V recording device All clip . And people well . It really facilitate secure Truth maintained time . I imagine officer POV camera would show situation ...,
1865,1865,False,False,0.0,False,False,False,False,False,False,False,"police officer wearing camera lapel , yield would open shut case ...",
1866,1866,False,False,0.0,False,False,False,False,False,False,False,"Stefan Molyneux : You give rounded view . You simply wanted use old tired stratagem discrediting Michael Brown . No sane person would believe Officer Wilson unadulterated angelic albumen man ( person exists ) lavatory questionable characteristic cop rest assure human nature . In spite brownness smoking dope stealing blunts even rapping bitch , gun etc .. justify someone unarmed shot many time . That desensitized culture hip hop white people also monetarily benefited .",
1867,1867,False,False,0.0,False,False,False,False,False,False,False,What saying 13 minute ... could easily rap call duty . White kid caper . Btw pretty sure eminem sum white lyric . XTC racism !,
1868,1868,False,False,0.0,False,False,False,False,False,False,False,"Dude someone , please tell dude listen violent music like gangsta strike deathmetal , mean like fighting killing , lol .",
1869,1869,False,False,0.0,False,False,False,False,False,False,False,Denny brained also burn extinguisher .,
1870,1870,False,False,0.0,False,False,False,False,False,False,False,"I ' believe reciting music listened . What bull using excessive force . When hook become estimate , jury executioner society screwed . The issue cop get trained escalation force use non lethal mean apprehend civilian suspect .",
1871,1871,False,False,0.0,False,False,False,False,False,False,False,countenance news,
1872,1872,False,False,0.0,False,False,False,False,False,False,False,"If act like gentleman , treated like gentleman . ................ someone work like gentleman .",
1873,1873,False,False,0.0,False,False,False,False,False,False,False,"There ' much good data . I wish presented without speculation marijuana blunts , emphasis rap lyric youtube video . i know friend ever hurt anyone guilty . We realize picture , saw film cigar shove guy way . There ' reason try bring culturally normative affair , admittedly farcical , indicate actual violence , including rap lyric often complete bull , ' otherwise done get job collecting wide range fact putting together , generally , great presentation . Again , Thank 99 % , I greatly appreciate . I venerate much good material dismissed due emphasis item admit really ' mean anything .",
1874,1874,False,False,0.0,False,False,False,False,False,False,False,"All people cell phone crowd recording meet , claiming saw , nobody - medium , main researcher witness video footage encounter Brown officer shot .",
1875,1875,False,False,0.0,False,False,False,False,False,False,False,I ' wait Jesus come back could take care b I ' sustain grim tired racist white people racist black people damn produce along black man I love white people black people away hate heart try loving hate gon na take u hell need hail together god child kkk black tycoon u,
1876,1876,False,False,0.0,False,False,False,False,False,False,False,"Man , officer got lucky video . His life still ruined I juror I convict . 1 black way .",
1877,1877,False,False,0.0,False,False,False,False,False,False,False,I till started advocating 2 parent mob 'black ' community totally lost .,
1878,1878,False,False,0.0,False,False,False,False,False,False,False,"This really sad story . Someone killed rationality , racial war increase . The devil must watch officer victim guy caused action . Let ' pray soul .",
1879,1879,False,False,0.0,False,False,False,False,False,False,False,"The music reference sex , drug , stealing , murder , etc . ... ya , pretty much rap euphony like",
1880,1880,False,False,0.0,False,False,False,False,False,False,False,"A good job mold occurred Brown killed . However , occurred simple matter racism , police abuse anything mentioned . Question everything . Until pull back curtain visualise hotshot illusion one life energy sacred ... turn TV . Peace , love appreciation .",
1881,1881,False,False,0.0,False,False,False,False,False,False,False,"earnest Mr. Stefan Molyneux . Why ' add video regarding Michael Brown Ferguson PD horrible history lying corruption ? If smart I think , name statement massive authoritarian corruption negative impact community serf ? And people eventually engender fed option disregard law / fight back ? What cop merit charge Mr Brown ? If indeed happened ?",
1882,1882,True,True,0.0,False,False,False,False,False,False,False,"miserable pseudo philosophy , vile little man .",
1883,1883,False,False,0.0,False,False,False,False,False,False,False,The chief black fabrication,
1884,1884,False,False,0.0,False,False,False,False,False,False,False,What Is Mr brown side oh utterly .,
1885,1885,True,True,0.0,True,False,False,False,False,False,False,"exactly right Stefan , crime bad decision creates poverty poor unattractive expanse . criminal ' steal necessity .. get `` respect '' homies . pathetic",
1886,1886,True,True,0.0,False,False,False,False,False,False,False,Brown piece dirt world better without .,
1887,1887,False,False,0.0,False,False,False,False,False,False,False,"Stefan ..... delight ..... Ummm , fact ? ? ? ? ? How ya `` philosophize '' without 'em ?",
1888,1888,True,False,0.0,False,False,True,True,False,False,False,"BLACKS ARE TIRED OF BEING KILLED FOR NOTHING , HE DID N'T consume A WEAPON , SO YOU SHUT YOUR ASS WHITE devil . ALL WHITE PEOPLE ARE EVIL .",
1889,1889,False,False,0.0,False,False,False,False,False,False,False,I presented . I ' believe Mike Brown innocent . one believe acted arrogantly disrespectfully toward officer could led . BUT ... I hate fact officer compared George Zimmerman . Zimmerman jerk shouldve minding business nerve-racking wanna- thieve . The officer right-hand duty confront situation way . Zimmerman could easily walked away stayed phone dispatcher .,
1890,1890,True,True,0.0,False,False,True,True,False,False,False,"This crap damn angry . All worthless thug got shot ? The protest , animal looting tearing shit neighborhood ? This everyone believe black community fucked , fucked .",
1891,1891,False,False,0.0,False,False,False,False,False,False,False,Kajieme Powell buck Video Disturbs For So Many Reasons link video mentoned,
1892,1892,False,False,0.0,False,False,False,False,False,False,False,gentleman Stef spitting fire hot enough make Dylan jealous 12:26 - 13:34,
1893,1893,True,True,0.0,True,False,False,False,False,False,False,Criminal got shot ... bully !,
1894,1894,False,False,0.0,False,False,False,False,False,False,False,"I magic hamster drank lot lean never heard anyone using Skittles inclination , Jolly Ranchers ideal glaze use . Not I magic hamster doubt someone using Skittles lean I want point Houston , lean quote/unquote `` created '' , magic hamster favour exercise Jolly Ranchers lean .",
1895,1895,False,False,0.0,False,False,False,False,False,False,False,"observation Video , It top Stefan seems buy argument favor White patrol officer , Dead Black kid . I watched Videos posted meet patter bias exist ? sure enough , recurrent patter argument Tryvon Martin . So , convince like minded . You different Alex Jones , many White Conservatives pretend system move white people . Minorities Blacks fair game . So , Stefan , keep preaching one sided view gain many White admirer share view .",
1896,1896,True,False,0.0,False,False,True,True,False,False,False,"disastrous cop kill white kid ... Black kid down white cop . Does anyone riot , protest pursue national news ? No . Race ' mentioned either circumstance . So think , ask question ( answer honestly ) : Who REAL racist country ?",
1897,1897,True,True,0.0,False,False,False,False,False,False,False,"That video agitate clerk around really made suffer sympathy . You definitely tell guy likely dick.But hell , I need new TV I might well riot go loot one honor",
1898,1898,True,True,0.0,False,True,False,False,False,False,False,easy point negative black man peak good manoeuver white man shit corny wan na postulate seriously tell fact good bad party know twain lyric picture showing middle finger doest justify shot 6times medium say controlled look around internet store owner micheal brown alledgedly slip cigar said wasnt micheal brown video bogus think everything bechance cop v black men recent year make sen black man start beating policeman run away policeman start firing micheal stoppage hotfoot back police gun drawn already fired shot pure bullshit .... !,
1899,1899,False,False,0.0,False,False,False,False,False,False,False,Let u look fact Moving away - shot fired - 5 6 witness Arms - shot fire - 4 witness Dropping knee - shot fired - 3 witness Audio Recording - 10-12 shoot two group Video Recording - spontaneous vocalization paw etc Fighting Officer - Officer others Fighting Weapon car - Officer others Weapon discharged car - Officer others Damage officer eye - Medical report free Officers statement - released Police log incident ( radio report ) - unloosen I forgot third review wounding demonstrate shot least twice `` '' . Any looker yet support `` unofficial '' officer ' version incident ?,
1900,1900,True,True,0.0,False,False,False,False,False,False,False,fellow lying azz ... racist cracka,
1901,1901,False,False,0.0,False,False,False,False,False,False,False,I facilitate laughing started reciting rap lyric . TOO GOOD !,
1902,1902,True,True,0.0,False,False,False,False,False,False,False,Holy shit ! And I thought Trayvon Martin supporter imbecile ... You Michael Brown buffoon must dope !,
1903,1903,True,True,0.0,False,True,False,False,False,False,False,I guess suck 2 construction worker show prove entire video incorrectly .,
1904,1904,True,False,0.0,False,False,True,True,False,False,False,"Right ! ! ! Finally Sane opinion event ! These Black whoreson soooooooooo IGNORANT ! ! ! guide around yelling looting carrying , like LA Riots .... Same old shit",
1905,1905,True,True,0.0,False,True,False,False,False,False,False,This video biased full poop .,
1906,1906,True,True,0.0,False,True,False,False,False,False,False,Okay literal jazz Skittles tea lean ?,
1907,1907,False,False,0.0,False,False,False,False,False,False,False,people translating conversation funniest saddest shit ever ... funny ' getting WRONG sad people reaching every direction find hole start cop ....,
1908,1908,True,True,0.0,True,False,False,False,False,False,False,"So autopsy showed number wound right arm making scenario shot paw raised destiny le likely . Or still trying claim ? Let ' visit , innocent unarmed assuage giant , minding business , gunned cold blood jaywalking sadistic , jack-booted , racist thug police officer dash innocent youth back deal raised trying surrender . I keep forgetting BS story still trying defend claim totally refuted fact . Regardless , `` matter '' already decided cop guilty .",
1909,1909,False,False,0.0,False,False,False,False,False,False,False,This would stop toll came black community created . No responsibility worry,
1910,1910,False,False,0.0,False,False,False,False,False,False,False,shoot someone range ? lol ?,
1911,1911,False,False,0.0,False,False,False,False,False,False,False,"Spin way want , could thug police officer would know either way unless previous offense think , . He weapon , police trained bourgeon six time . The fact never really know fact . Go sign petition police officer wear camera chest , debate seems 'threatening . '",
1912,1912,False,False,0.0,False,False,False,False,False,False,False,It odd Stefan say wait stimulate fact judging cop ... rush judgement alleged scenario favor cop . The truth ' know `` truth '' mix incline .,
1913,1913,False,False,0.0,False,False,False,False,False,False,False,Advertising & ignorance creates much crime ruling .,
1914,1914,True,True,0.0,True,False,False,False,False,False,False,I THINK THAT GENTLE GIANT WOULD HAVE KILLED YOU AND SONGS AND RAP BOTH talk BAD,
1915,1915,False,False,0.0,False,False,False,False,False,False,False,"well , meet looting `` protesting '' , I would say would high exhibit poor decision nominate . I also impressed anyone depart `` college '' , college used . It ' pretty much extended childhood people go .",
1916,1916,False,False,0.0,False,False,False,False,False,False,False,tazers,
1917,1917,False,False,0.0,False,False,False,False,False,False,False,"It obviously matter smoked Marijuana , family ' autopsy say guess gage . This unbiased witness clearly state ( 3 time ) MB coming officer . No citation hand . Witness Michael Brown Shooting repeat 3 time : `` dude kept coming towards police ''",
1918,1918,False,False,0.0,False,False,False,False,False,False,False,"This guy little biased ' sure , maybe bring fact taser used could avoided . Forensics recount truly bechance I highly doubt mike brown needed shot six time . Or calling back ? ? No one said cop hero palm two kid especially acted aggressively . To say cop completely right racist Stefan come crazy .. cop concord higher standard . First cop mistake calling backup , second trying develop doorway mighty kid lol remember training u get space handle situation better . My uncle cop told . besides taser first move mike charging even pursued block away waited back .",
1919,1919,False,False,0.0,False,False,False,False,False,False,False,"Public school terrible , problem many kid attending public school bring sort issue classroom . Please ' build strawman characterization left , many community indigence public financial backing conservative economic policy devastated local economy . Welfare simply symptom stimulate .",
1920,1920,False,False,0.0,False,False,False,False,False,False,False,It ' taken 40 minute deduce reasoned people within minute earshot story break . ... thank anyway .,
1921,1921,False,False,0.0,False,False,False,False,False,False,False,Michael Brown home angel street vex . He altar boy . His death .,
1922,1922,False,False,0.0,False,False,False,False,False,False,False,"ace understand committed robbery offense deserve die .. put jail end life Trayvon martin , sound buy skittle , deserve death either .. totally biased white would labelled troubled teenager peer blackjack commit crime .",
1923,1923,False,False,0.0,False,False,False,False,False,False,False,"Where show cop injury , ' ambulance injured officer .",
1924,1924,False,False,0.0,False,False,False,False,False,False,False,Omg started rapping I misplace . Lmao,
1925,1925,False,False,0.0,False,False,False,False,False,False,False,right one Stefan,
1926,1926,False,False,0.0,False,False,False,False,False,False,False,"obviously take whoever ' news whatever find ' taking unpopular stance . try hard justify stance contrary norm , although ive loved many video long watch take word law enforcement one day distrust government next day . insincere , stefan molyneux -MW",
1927,1927,False,False,0.0,False,False,False,False,False,False,False,"Obviously rapping ' crime , face indicative hapless character . Aesop Rock knap , rap murdering people beating shit people fun . But rap block , stuff speaks volume character want perceived world . It ' absolutely relevant",
1928,1928,False,False,0.0,False,False,False,False,False,False,False,People I know ground saying people Ferguson saying black/ashen thing . It ' cop ill-use boundary . He said protest daylight peaceful `` tailgate '' like . Then cop come military-like overreactive . FWIW,
1929,1929,False,False,0.0,False,False,False,False,False,False,False,Why spread word 20 year unarmed white guy shot black fuzz ?,
1930,1930,False,False,0.0,False,False,False,False,False,False,False,One best breakdown I seen yet . We need slow think move thing .,
1931,1931,True,True,0.0,True,False,False,False,False,False,False,"If watch video Stef mention 21:15 know truth . ALL THE FUCKING EVIDENCE YOU motivation STARTS AT half-dozen:03 THAT 'S WHAT HAPPENED . The whole thing started car , kid ran , cop ran , kid turned around , charged cop , cop freak fuck , start shooting , kid ejaculate coming hook , eventually stupefy hit head . The end .",
1932,1932,True,False,0.0,False,False,True,True,False,False,False,white infirm,
1933,1933,False,False,0.0,False,False,False,False,False,False,False,"Stephan , Thank video . It lead available information account allow reasonable rational breakdown . Now , next video . Could please call '' The Truth approximately Police Brutality And The Militarization Of Police In The United States '' . Thank , Steve",
1934,1934,False,False,0.0,False,False,False,False,False,False,False,"OMG ... give whole story , gave one position half",
1935,1935,True,False,0.0,False,False,True,True,False,False,False,The white race anti-Semite race .,
1936,1936,False,False,0.0,False,False,False,False,False,False,False,"I ' think somebody deserves die stole cigar . Fine , ' criminal , put legal process . It ' humane kill . Americans treat felon reprehensible like ' dog , import commit small-scale crime like stealing cigarette smoking smoke ' longer human ' right one . The rap made unfit quality tone , I ' think matter ; fate people produce rap music , considering self-aggrandizing rapper always talk 'smoking sess ' 'bitches ' killing people , surprise brown probably inspired . The crime Brown stealing cigar . That ' . Tell , white person went convenience store stole alcohol , got shot even hour later police , would justify police shooting ?",
1937,1937,False,False,0.0,False,False,False,False,False,False,False,When 6 ' 4 '' 290 thrill armed cop dangerous weapon .,
1938,1938,False,False,0.0,False,False,False,False,False,False,False,"When coming towards officer thing charging officer , person 35 foot away ! No eyewitness expression",
1939,1939,False,False,0.0,False,False,False,False,False,False,False,"Stef ' stateless society , discussion existence cop useless . You live cop protect state corporation carry decision existence people two second waw .",
1940,1940,True,True,0.0,True,False,False,False,False,False,False,Once molyneux spread complete information everlasting garbage .,
1941,1941,False,False,0.0,False,False,False,False,False,False,False,"Your time sequence event wrong , 911 song earn report robbery officer darren Wilson dispatched crime scene , even police chief said publicly .",
1942,1942,False,False,0.0,False,False,False,False,False,False,False,thank,
1943,1943,True,False,0.0,False,False,True,True,False,False,False,livid Supremacy best !,
1944,1944,False,False,0.0,False,False,False,False,False,False,False,"It ' amazing ONLY info police officer given award . He find nothing else . Plus 4 witness confirm opposing view state friend officer Wilson wife say repeatedly fact . The nothing remove piece Michael brown . How hanker take tell truth . It ' 9 day still ' statement officer . But quick release dirt Micheal brown . Are smelling yet ? ? ? represent waiting view video caught incident ? ? ? It ' admit 9 plus day show written report . UNLESS ITS FILLED WITH LIES ! ! ! Truth ' change need cooking , simply tell .",
1945,1945,True,True,0.0,False,False,False,False,False,False,False,"Michael browned would going college lived . He would county gaol awaiting trial robbery , assault police officer maybe even attempted murder",
1946,1946,True,True,0.0,True,False,False,False,False,False,False,"What construction worker working area , visualise incident stated Brown hand provoke surrendering ? I feel interesting witness invoice limited solely 2 account support minority viewpoint . Additionally , innocent proven guilty mindset OJ Simpson charged Nicole ' murder ? Explain shot Brown ' back ? You conveniently pretermit information . All witness state Brown ' surrendering except 2 mentioned . I seen single scene injury get police officer Brown allegedly beat . Do actually trust picture existed would medium ? I saying officer ' action motivated racism . I saying officer probably psychopathic tendency . It seems type hired police street USA . swell presentation , highly hypocritical ..",
1947,1947,False,False,0.0,False,False,False,False,False,False,False,"You call anarchist defend cop flash unarmed civilian . I ' highly disappointed . At beginning video advert `` square '' know blunt . It ' much worse Stefan , ' incredibly touch evidence complete ignorance towards black/hip hop civilization dupe . If start smoking blunts listening hip hop would likely gain enlightened understanding life like lower sort America .",
1948,1948,False,False,0.0,False,False,False,False,False,False,False,"`` Almost deck shaving quality cigar ... '' Cmon , keep sensationalism ? Other one comment , video perfect . Well thought , well put .",
1949,1949,False,False,0.0,False,False,False,False,False,False,False,"Thank , Stefan . Humorous , tragic edify . From California .",
1950,1950,True,True,0.0,False,False,False,False,False,False,False,These comment fucking ridiculous see video year . We know “ hand ’ shoot ” fake . Still tragedy let ’ keep exploiting man death . No good come anyway shape form .,
1951,1951,True,False,0.0,False,False,True,True,False,False,False,“ Black strong-armer ” ’ plan @ seattlemqrksjoin3 tf,
1952,1952,False,False,0.0,False,False,False,False,False,False,False,He said nigga style many time,
1953,1953,True,False,0.0,False,False,True,True,False,False,False,"Did really say trevon martin brought watermelon skittle make skimpy ? Lol yo white ppl aver aaannnyything make blk ppl look certain way truth .. eve trevon said limit nigga fuck , kid say dumb thing time , suppose batman lol ? They sicken make kind excuse .. dont u talk second video tbat came 2 year mike brownish situation cop said didnt think important showed mike piss patronage store owner robbery lol u talk corruption police medium withholding information ?",
1954,1954,True,True,0.0,True,False,False,False,False,False,False,All people justifying execution evil .,
1955,1955,True,True,0.0,True,False,False,False,False,False,False,"If injustice white josh , would ANY excuse ?",
1956,1956,True,True,0.0,False,False,False,False,False,False,False,Man guy nothing bunch waffling trumpery coming mouth answer question,
1957,1957,False,False,0.0,False,False,False,False,False,False,False,MERICA ! ! !,
1958,1958,False,False,0.0,False,False,False,False,False,False,False,ana kasparian beautiful char world,
1959,1959,True,True,0.0,False,True,False,False,False,False,False,Ana fuxking red-hot,
1960,1960,False,False,0.0,False,False,False,False,False,False,False,"Johnathan Gentry November 24 9:59pm · There No winner loser case . My heart & prayer whirl Michael Brown ' kinfolk & Darren Wilson ' family . If ( stream ) Leader seek make racial issue & try divide country , worker satan .",
1961,1961,True,True,0.0,True,True,False,False,False,False,False,"I really care much cop somebody tell dumb as girl 1,600 unarmed white people every year killed bootleg & 3 week ago opprobrious COP shot unarmed whiten man salt lake city & 50 % crime trust pitch-dark I understand crime poverty related 2009 AD 10,000 white woman raped black FBI REPORTS fuck rape poor ? ? ? Answer nothing & anyone rape someone hanged neck bushed .",
1962,1962,False,False,0.0,False,False,False,False,False,False,False,Hey Rogan tell `` good cop `` put bad unmatchable jail,
1963,1963,True,True,0.0,True,False,False,False,False,False,False,"I agree Joe cop extremely difficult job many qualified handle . And yes slew good collar . nevertheless , intelligent unplugged `` matrix '' Joe always claim , seems completely unaware ignoring reality country ' crooked prison industrial complex tie failed judicial system , well racial agenda behind police brutality ...",
1964,1964,True,True,0.0,True,False,False,False,False,False,False,Tear swash Geneva Convention ? ? ? ? HAHAHAHAHAHAHAH .,
1965,1965,False,False,0.0,False,False,False,False,False,False,False,"Aiming gun people saying something ' like , extremely American . Thats . America collapse system .",
1966,1966,True,True,0.0,False,False,False,False,False,False,False,Tear gas ostracize geneva convention ? Really ? Stupid cunt . Also ravish man earlier day assaulted police officer . Thats violent felony . Add big thug tell saying unarmed shouldnt shot . The fucker tried take cop gun already . distinguish would appall thug killed cop . Double standard . Any one say different stupid asthese two .,
1967,1967,False,False,0.0,False,False,False,False,False,False,False,Anybody flummox cigar ?,
1968,1968,False,False,0.0,False,False,False,False,False,False,False,"It always easier second guess someone . Cops get pile training , end day still human . So Navy seal intend . Humans make mistake . Unless make robot cop , continue mistake made . WE also medium play big part . The issue A WHITE co killed Black man . IF Black apprehend killed Black man , would even make news probably . WE need get long stop urinate everything race issue . Good citizen issue cop . young man saint `` ennoble giant '' said . HE robbed fund probably thing happen cop explained . Only God citizenry involved know exactly happened .",
1969,1969,False,False,0.0,False,False,False,False,False,False,False,"ace thumb upped video , clarify , Joe Rogan ' commentary , ignorance Ana spews . And I ' mean `` ignorant '' necessarily disparaging , I mean really infer situation .",
1970,1970,True,True,0.0,True,False,False,False,False,False,False,You `` need able predict people gun CA '' citizen completely disarmed : ) That North Hollywood Bank Heist would much shorter city multitude havent stripped 2nd ammendment right ...,
1971,1971,False,False,0.0,False,False,False,False,False,False,False,Great consultation,
1972,1972,True,True,0.0,False,True,True,False,False,True,False,Anna dumb as n Joe rogan clue saying ... Anna go porn something n leave line one intelligent .,
1973,1973,False,False,0.0,False,False,False,False,False,False,False,Lord O'mighty ana incredibly Hot . Her Body Perfect,
1974,1974,True,True,0.0,False,False,False,False,False,False,False,worthless cunt,
1975,1975,True,True,0.0,False,False,False,False,False,False,False,Joe rogan half-wit .,
1976,1976,False,False,0.0,False,False,False,False,False,False,False,recall mezzican !,
1977,1977,False,False,0.0,False,False,False,False,False,False,False,I ' working poor white I fear kid would profiled like I completely life . I make searched every time I stick stopped I record love fucking . And I hope better kid .,
1978,1978,True,True,0.0,False,True,False,False,False,False,False,"Since start giving fuck Joe Rogan say anything . Didn ' used make people eat bug shite , ' social commentator ? come fuck .",
